pvd_id,state,install_month,pv_dc_kw,pv_ac_kw,battery_kwh,stc_count,stc_price,stc_value,battery_rebate,price_base,price_net,annual_generation_kwh,annual_savings_aud,payback_years_net
378351,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378352,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378354,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378356,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378357,WA,2025-02,6.6,5.0,,60.0,35.5,2130.0,0.0,,,10560.0,1288.32,
378358,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378359,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378360,VIC,2025-02,10.56,8.0,,75.0,35.5,2662.5,0.0,,,13728.0,1825.824,
378361,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378362,NSW,2025-04,9.98,9.99,,82.0,34.5,2829.0,0.0,,,13972.0,2123.744,
378363,WA,2025-02,10.56,10.0,,87.0,35.5,3088.5,0.0,,,16896.0,2061.312,
378364,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378375,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378376,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378377,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378378,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378379,WA,2025-04,6.6,5.0,,54.0,34.5,1863.0,0.0,,,10560.0,1288.32,
378381,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378382,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378383,QLD,2025-02,20.24,15.0,20.0,167.0,35.5,5928.5,0.0,49969.799999999996,44041.299999999996,30359.999999999996,7013.159999999999,6.279808246211409
378385,SA,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,3405.6000000000004,
378388,QLD,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378389,QLD,2025-02,13.3,10.0,,110.0,35.5,3905.0,0.0,,,19950.0,2773.05,
378390,QLD,2025-02,10.56,8.0,,87.0,35.5,3088.5,0.0,,,15840.0,2201.76,
378393,QLD,2025-02,10.12,8.0,,83.0,35.5,2946.5,0.0,,,15179.999999999998,2110.0199999999995,
378394,QLD,2025-02,19.8,15.0,,164.0,35.5,5822.0,0.0,,,29700.0,4128.3,
378396,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378397,QLD,2025-02,10.12,8.0,,83.0,35.5,2946.5,0.0,,,15179.999999999998,2110.0199999999995,
378398,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378399,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378401,QLD,2025-03,13.3,10.0,,110.0,35.0,3850.0,0.0,,,19950.0,2773.05,
378402,SA,2025-02,7.38,5.0,5.4,61.0,35.5,2165.5,0.0,17792.1675,15626.6675,11070.0,2966.76,5.267250299990562
378403,NSW,2025-02,10.56,8.0,,87.0,35.5,3088.5,0.0,,,14784.0,2247.1679999999997,
378417,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378418,NSW,2025-02,10.56,8.0,,87.0,35.5,3088.5,0.0,,,14784.0,2247.1679999999997,
378419,SA,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,3405.6000000000004,
378420,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378421,SA,2025-02,16.72,15.0,,138.0,35.5,4899.0,0.0,,,25080.0,4313.76,
378422,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378423,SA,2025-03,7.48,6.0,,62.0,35.0,2170.0,0.0,,,11220.0,1929.8400000000001,
378424,SA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9900.0,1702.8000000000002,
378425,QLD,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378426,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378427,SA,2025-02,11.44,10.0,,94.0,35.5,3337.0,0.0,,,17160.0,2951.5200000000004,
378434,NSW,2025-03,10.12,10.0,,83.0,35.0,2905.0,0.0,,,14167.999999999998,2153.536,
378435,NSW,2025-03,10.56,10.0,,87.0,35.0,3045.0,0.0,,,14784.0,2247.1679999999997,
378437,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378438,SA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9900.0,1702.8000000000002,
378441,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378442,NSW,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,18480.0,2808.96,
378443,QLD,2025-02,12.32,10.0,,102.0,35.5,3621.0,0.0,,,18480.0,2568.7200000000003,
378444,SA,2025-02,13.2,5.0,,109.0,35.5,3869.5,0.0,,,19800.0,3405.6000000000004,
378446,WA,2025-02,6.64,5.0,,55.0,35.5,1952.5,0.0,,,10624.0,1296.128,
378449,VIC,2025-02,13.2,10.0,,93.0,35.5,3301.5,0.0,,,17160.0,2282.28,
378450,VIC,2025-02,6.6,5.0,,46.0,35.5,1633.0,0.0,,,8580.0,1141.14,
378451,QLD,2025-02,10.12,10.0,,83.0,35.5,2946.5,0.0,,,15179.999999999998,2110.0199999999995,
378455,VIC,2025-02,6.65,5.0,,47.0,35.5,1668.5,0.0,,,8645.0,1149.785,
378456,VIC,2025-02,6.6,5.0,,46.0,35.5,1633.0,0.0,,,8580.0,1141.14,
378457,VIC,2025-02,7.04,6.0,,50.0,35.5,1775.0,0.0,,,9152.0,1217.2160000000001,
378458,NSW,2025-03,13.2,10.0,,109.0,35.0,3815.0,0.0,,,18480.0,2808.96,
378459,QLD,2025-02,11.44,10.0,,94.0,35.5,3337.0,0.0,,,17160.0,2385.24,
378461,SA,2025-03,6.48,5.0,,53.0,35.0,1855.0,0.0,,,9720.0,1671.8400000000001,
378463,SA,2025-03,6.48,5.0,,53.0,35.0,1855.0,0.0,,,9720.0,1671.8400000000001,
378464,QLD,2025-02,10.56,8.0,,87.0,35.5,3088.5,0.0,,,15840.0,2201.76,
378465,SA,2025-03,6.48,5.0,,53.0,35.0,1855.0,0.0,,,9720.0,1671.8400000000001,
378467,SA,2025-03,6.48,5.0,,53.0,35.0,1855.0,0.0,,,9720.0,1671.8400000000001,
378468,SA,2025-03,6.48,5.0,,53.0,35.0,1855.0,0.0,,,9720.0,1671.8400000000001,
378469,NSW,2025-02,6.65,5.0,,55.0,35.5,1952.5,0.0,,,9310.0,1415.12,
378470,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378473,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378474,QLD,2025-03,13.2,9.99,,109.0,35.0,3815.0,0.0,,,19800.0,2752.2,
378475,QLD,2025-02,15.84,15.0,,131.0,35.5,4650.5,0.0,,,23760.0,3302.6400000000003,
378477,QLD,2025-02,8.8,8.0,,72.0,35.5,2556.0,0.0,,,13200.000000000002,1834.8000000000002,
378479,QLD,2025-02,8.8,8.0,,72.0,35.5,2556.0,0.0,,,13200.000000000002,1834.8000000000002,
378480,NSW,2025-02,8.8,5.0,,72.0,35.5,2556.0,0.0,,,12320.000000000002,1872.6400000000003,
378487,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378495,QLD,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378496,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378497,QLD,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378500,VIC,2025-03,9.24,8.5,,76.0,35.0,2660.0,0.0,,,12012.0,1597.596,
378501,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378502,NSW,2025-03,11.88,10.0,9.6,98.0,35.0,3430.0,0.0,28076.1,24646.1,16632.0,4124.736,5.975194533662275
378505,NSW,2025-03,8.8,10.0,9.6,72.0,35.0,2520.0,0.0,24356.999999999996,21836.999999999996,12320.000000000002,3055.36,7.147111960620023
378507,NSW,2025-03,8.8,5.0,9.6,72.0,35.0,2520.0,0.0,23939.55,21419.55,12320.000000000002,3055.36,7.010483216380393
378508,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378512,QLD,2025-03,13.2,10.0,,109.0,35.0,3815.0,0.0,,,19800.0,2752.2,
378514,QLD,2025-02,10.56,8.0,,87.0,35.5,3088.5,0.0,,,15840.0,2201.76,
378515,SA,2025-04,10.45,8.0,,86.0,34.5,2967.0,0.0,,,15674.999999999998,2696.1,
378517,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378518,QLD,2025-02,10.12,8.0,,83.0,35.5,2946.5,0.0,,,15179.999999999998,2110.0199999999995,
378521,QLD,2025-03,10.56,8.0,,87.0,35.0,3045.0,0.0,,,15840.0,2201.76,
378522,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378524,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378530,SA,2025-02,7.48,6.0,,62.0,35.5,2201.0,0.0,,,11220.0,1929.8400000000001,
378533,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378546,QLD,2025-03,10.56,10.0,,87.0,35.0,3045.0,0.0,,,15840.0,2201.76,
378547,SA,2025-03,7.48,5.0,13.34,62.0,35.0,2170.0,0.0,25598.999999999996,23428.999999999996,11220.0,3006.96,7.79159017745497
378549,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378562,VIC,2025-02,8.36,9.2,,69.0,35.5,2449.5,0.0,,,10868.0,1445.4440000000002,
378574,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378577,SA,2025-02,9.68,5.0,9.6,80.0,35.5,2840.0,0.0,25055.28,22215.28,14520.0,3891.36,5.708872990419802
378580,QLD,2025-02,13.2,9.99,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378582,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378586,WA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9856.0,1202.4319999999998,
378588,NSW,2025-03,4.4,5.0,,36.0,35.0,1260.0,0.0,,,6160.000000000001,936.3200000000002,
378589,SA,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,3405.6000000000004,
378590,WA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9856.0,1202.4319999999998,
378591,WA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9856.0,1202.4319999999998,
378593,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378594,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378595,QLD,2025-03,13.3,5.0,,110.0,35.0,3850.0,0.0,,,19950.0,2773.05,
378597,QLD,2025-02,6.6,8.5,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378621,QLD,2025-03,13.2,10.0,,109.0,35.0,3815.0,0.0,,,19800.0,2752.2,
378622,VIC,2025-02,6.6,5.0,,46.0,35.5,1633.0,0.0,,,8580.0,1141.14,
378630,NSW,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,18480.0,2808.96,
378637,VIC,2025-02,10.12,8.5,,71.0,35.5,2520.5,0.0,,,13155.999999999998,1749.7479999999998,
378640,SA,2025-02,10.45,10.0,,86.0,35.5,3053.0,0.0,,,15674.999999999998,2696.1,
378642,SA,2025-03,13.2,10.0,9.6,109.0,35.0,3815.0,0.0,30553.199999999997,26738.199999999997,19800.0,5306.400000000001,5.03885873661993
378644,NSW,2025-07,14.79,10.0,23.4,122.0,35.0,4270.0,1200.0,46852.121250000004,41382.121250000004,20706.0,5135.088,8.058697582203072
378653,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378654,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378655,QLD,2025-02,17.6,15.0,9.6,145.0,35.5,5147.5,0.0,36018.0,30870.5,26400.000000000004,6098.400000000001,5.062065459792732
378665,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378666,SA,2025-02,10.56,8.5,,87.0,35.5,3088.5,0.0,,,15840.0,2724.48,
378669,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378673,NSW,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,18480.0,2808.96,
378676,NSW,2025-03,8.8,8.0,,72.0,35.0,2520.0,0.0,,,12320.000000000002,1872.6400000000003,
378686,NSW,2025-03,8.8,8.0,,72.0,35.0,2520.0,0.0,,,12320.000000000002,1872.6400000000003,
378689,QLD,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9900.0,1376.1,
378696,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378697,SA,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,3405.6000000000004,
378699,NSW,2025-02,9.24,10.0,,76.0,35.5,2698.0,0.0,,,12936.0,1966.272,
378701,QLD,2025-02,9.44,10.0,7.8,78.0,35.5,2769.0,0.0,23266.8,20497.8,14160.0,3270.96,6.26660063100741
378704,SA,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,3405.6000000000004,
378709,NSW,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9240.0,1404.48,
378718,QLD,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9900.0,1376.1,
378724,NSW,2025-02,7.74,6.0,,64.0,35.5,2272.0,0.0,,,10836.0,1647.072,
378726,NSW,2025-02,7.92,6.0,,65.0,35.5,2307.5,0.0,,,11088.0,1685.3760000000002,
378729,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378732,NSW,2025-02,14.52,10.0,12.8,120.0,35.5,4260.0,0.0,34575.899999999994,30315.899999999994,20328.0,5041.344,6.01345593556004
378737,SA,2025-03,8.1,5.0,9.6,67.0,35.0,2345.0,0.0,23052.0375,20707.0375,12150.0,3256.2000000000003,6.359264633622012
378739,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378742,NSW,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,18480.0,2808.96,
378746,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378751,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378758,NSW,2025-02,10.56,8.0,,87.0,35.5,3088.5,0.0,,,14784.0,2247.1679999999997,
378759,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378762,WA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9856.0,1202.4319999999998,
378763,VIC,2025-02,4.4,5.0,,31.0,35.5,1100.5,0.0,,,5720.000000000001,760.7600000000002,
378764,VIC,2025-02,5.28,5.0,9.6,37.0,35.5,1313.5,0.0,19314.618,18001.118,6864.0,1489.4879999999998,12.085440097536873
378769,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378775,WA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9856.0,1202.4319999999998,
378776,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378777,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378780,WA,2025-03,6.16,5.0,,51.0,35.0,1785.0,0.0,,,9856.0,1202.4319999999998,
378782,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378787,WA,2025-02,11.4,5.0,18.4,94.0,35.5,3337.0,0.0,35569.5,32232.5,18240.0,3976.3199999999997,8.106113190085306
378788,NSW,2025-02,10.56,10.0,,87.0,35.5,3088.5,0.0,,,14784.0,2247.1679999999997,
378791,WA,2025-03,19.36,15.0,23.4,160.0,35.0,5600.0,0.0,52426.2,46826.2,30976.0,6752.767999999999,6.934371208962014
378792,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378793,VIC,2025-02,6.6,5.0,,46.0,35.5,1633.0,0.0,,,8580.0,1141.14,
378794,WA,2025-02,9.68,5.0,4.5,80.0,35.5,2840.0,0.0,19106.1,16266.099999999999,15488.0,3376.3839999999996,4.8176096083857765
378796,WA,2025-02,6.6,5.0,9.6,54.0,35.5,1917.0,0.0,20956.335,19039.335,10560.0,2302.0799999999995,8.270492337364471
378798,WA,2025-02,8.8,5.0,4.5,72.0,35.5,2556.0,0.0,18661.05,16105.05,14080.000000000002,3069.44,5.246901714970809
378800,WA,2025-02,9.96,5.0,4.5,82.0,35.5,2911.0,0.0,19444.199999999997,16533.199999999997,15936.000000000002,3474.048,4.759059172469695
378801,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378802,WA,2025-02,13.2,10.0,4.5,109.0,35.5,3869.5,0.0,24391.499999999996,20521.999999999996,21120.0,4604.159999999999,4.457273422296359
378803,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378804,WA,2025-02,6.6000000000000005,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378805,WA,2025-06,6.6,5.0,,60.0,34.0,2040.0,0.0,,,10560.0,1288.32,
378809,WA,2025-03,6.66,5.0,,55.0,35.0,1925.0,0.0,,,10656.0,1300.032,
378810,WA,2025-03,6.65,5.0,,55.0,35.0,1925.0,0.0,,,10640.0,1298.08,
378811,WA,2025-04,6.6,5.0,,54.0,34.5,1863.0,0.0,,,10560.0,1288.32,
378812,WA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,10560.0,1288.32,
378813,WA,2025-03,6.65,5.0,,55.0,35.0,1925.0,0.0,,,10640.0,1298.08,
378815,WA,2025-03,6.65,5.0,,55.0,35.0,1925.0,0.0,,,10640.0,1298.08,
378817,VIC,2025-02,10.56,8.0,9.0,75.0,35.5,2662.5,0.0,26171.009999999995,23508.509999999995,13728.0,2978.9759999999997,7.891473445908929
378819,VIC,2025-02,13.2,9.99,,93.0,35.5,3301.5,0.0,,,17160.0,2282.28,
378822,VIC,2025-05,6.6,5.0,,46.0,34.0,1564.0,0.0,,,8580.0,1141.14,
378825,VIC,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,8580.0,1141.14,
378826,QLD,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378827,QLD,2025-02,14.52,15.0,,120.0,35.5,4260.0,0.0,,,21780.0,3027.42,
378829,QLD,2025-02,10.12,10.0,,83.0,35.5,2946.5,0.0,,,15179.999999999998,2110.0199999999995,
378833,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378834,NSW,2025-02,13.3,10.0,12.8,110.0,35.5,3905.0,0.0,33102.75,29197.75,18620.0,4617.76,6.322924967949828
378839,QLD,2025-02,13.2,5.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378840,QLD,2025-02,4.4,5.0,,36.0,35.5,1278.0,0.0,,,6600.000000000001,917.4000000000001,
378842,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378843,SA,2025-02,13.2,10.0,7.8,109.0,35.5,3869.5,0.0,27806.999999999996,23937.499999999996,19800.0,5306.400000000001,4.511062113674053
378844,QLD,2025-02,4.4,5.0,,36.0,35.5,1278.0,0.0,,,6600.000000000001,917.4000000000001,
378845,VIC,2025-02,5.28,5.0,,37.0,35.5,1313.5,0.0,,,6864.0,912.912,
378846,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378848,QLD,2025-02,5.72,5.0,,47.0,35.5,1668.5,0.0,,,8580.0,1192.62,
378850,NSW,2025-02,5.28,5.0,,43.0,35.5,1526.5,0.0,,,7392.0,1123.5839999999998,
378852,QLD,2025-02,13.2,5.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378853,VIC,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,8580.0,1141.14,
378857,QLD,2025-02,10.56,8.0,,87.0,35.5,3088.5,0.0,,,15840.0,2201.76,
378861,QLD,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378865,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378866,SA,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9900.0,1702.8000000000002,
378867,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378868,SA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1702.8000000000002,
378870,NSW,2025-03,8.8,10.0,9.6,72.0,35.0,2520.0,0.0,24974.55,22454.55,12320.000000000002,3055.36,7.349232169040636
378873,QLD,2025-03,10.56,10.0,13.5,87.0,35.0,3045.0,0.0,30518.699999999997,27473.699999999997,15840.0,3659.04,7.508444837990292
378875,QLD,2025-03,10.56,10.0,12.8,87.0,35.0,3045.0,0.0,29794.199999999997,26749.199999999997,15840.0,3659.04,7.310442083169355
378880,QLD,2025-03,11.88,8.0,12.8,98.0,35.0,3430.0,0.0,30974.1,27544.1,17820.0,4116.42,6.691275428649165
378882,NSW,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9240.0,1404.48,
378883,VIC,2025-02,6.16,5.0,,43.0,35.5,1526.5,0.0,,,8008.0,1065.0640000000003,
378884,NSW,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9240.0,1404.48,
378885,SA,2025-02,9.24,5.0,9.6,76.0,35.5,2698.0,0.0,24497.415,21799.415,13860.0,3714.4800000000005,5.868766287609571
378888,NSW,2025-03,8.8,8.0,,72.0,35.0,2520.0,0.0,,,12320.000000000002,1872.6400000000003,
378889,NSW,2025-03,5.72,5.0,,47.0,35.0,1645.0,0.0,,,8008.0,1217.2160000000001,
378890,NSW,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9240.0,1404.48,
378891,SA,2025-02,16.28,10.0,9.6,134.0,35.5,4757.0,0.0,33389.1,28632.1,24420.0,6544.56,4.374946520468908
378893,NSW,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9240.0,1404.48,
378894,SA,2025-02,13.2,5.0,,109.0,35.5,3869.5,0.0,,,19800.0,3405.6000000000004,
378897,NSW,2025-02,12.76,10.0,,105.0,35.5,3727.5,0.0,,,17864.0,2715.328,
378901,QLD,2025-02,10.56,10.0,,87.0,35.5,3088.5,0.0,,,15840.0,2201.76,
378902,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378906,QLD,2025-02,10.45,8.5,,86.0,35.5,3053.0,0.0,,,15674.999999999998,2178.825,
378909,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378910,QLD,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,9900.0,1376.1,
378911,ACT,2025-02,14.08,10.0,12.8,116.0,35.5,4118.0,0.0,34044.6,29926.6,19712.0,4612.607999999999,6.487999847374848
378913,NSW,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9240.0,1404.48,
378914,QLD,2025-02,13.2,9.99,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378915,QLD,2025-03,13.2,10.0,,109.0,35.0,3815.0,0.0,,,19800.0,2752.2,
378917,QLD,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9900.0,1376.1,
378918,QLD,2025-02,10.56,8.0,,87.0,35.5,3088.5,0.0,,,15840.0,2201.76,
378919,QLD,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,19800.0,2752.2,
378920,NSW,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,18480.0,2808.96,
378922,QLD,2025-03,13.2,10.0,,109.0,35.0,3815.0,0.0,,,19800.0,2752.2,
378923,NSW,2025-04,6.6,5.0,,54.0,34.5,1863.0,0.0,,,9240.0,1404.48,
378929,NSW,2025-03,4.4,5.0,,36.0,35.0,1260.0,0.0,,,6160.000000000001,936.3200000000002,
378930,QLD,2025-03,13.2,10.0,,109.0,35.0,3815.0,0.0,,,19800.0,2752.2,
378931,WA,2025-02,13.2,10.0,,109.0,35.5,3869.5,0.0,,,21120.0,2576.64,
378932,VIC,2025-02,6.5,5.0,,53.0,35.5,1881.5,0.0,,,8450.0,1123.8500000000001,
378935,NSW,2025-03,8.8,8.0,,72.0,35.0,2520.0,0.0,,,12320.000000000002,1872.6400000000003,
378936,SA,2025-02,7.92,6.0,,65.0,35.5,2307.5,0.0,,,11880.0,2043.3600000000001,
378937,NSW,2025-03,4.4,5.0,,36.0,35.0,1260.0,0.0,,,6160.000000000001,936.3200000000002,
378941,WA,2025-03,19.8,15.0,,164.0,35.0,5740.0,0.0,,,31680.0,3864.96,
378942,QLD,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9900.0,1376.1,
378943,WA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9856.0,1202.4319999999998,
378944,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378945,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378946,WA,2025-02,6.6,5.0,,54.0,35.5,1917.0,0.0,,,10560.0,1288.32,
378947,WA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9856.0,1202.4319999999998,
378949,WA,2025-02,4.4,5.0,,36.0,35.5,1278.0,0.0,,,7040.000000000001,858.88,
378950,NSW,2025-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,9240.0,1404.48,
378952,SA,2025-03,7.92,8.0,,65.0,35.0,2275.0,0.0,,,11880.0,2043.3600000000001,
378954,NSW,2025-03,4.4,5.0,,36.0,35.0,1260.0,0.0,,,6160.000000000001,936.3200000000002,
378955,SA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9240.0,1589.2800000000002,
378957,SA,2025-02,6.16,5.0,,51.0,35.5,1810.5,0.0,,,9240.0,1589.2800000000002,
378958,SA,2025-02,11.0,10.0,,91.0,35.5,3230.5,0.0,,,16500.0,2838.0,
